"DateObject[{2019, 7, 31, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.66
"DateObject[{2019, 8, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.662
"DateObject[{2019, 8, 2, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6920000000000001
"DateObject[{2019, 8, 3, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.662
"DateObject[{2019, 8, 4, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.637
"DateObject[{2019, 8, 5, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.632
"DateObject[{2019, 8, 6, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.616
"DateObject[{2019, 8, 7, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.621
"DateObject[{2019, 8, 8, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.619
"DateObject[{2019, 8, 9, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.707
"DateObject[{2019, 8, 10, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.705
"DateObject[{2019, 8, 11, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6920000000000001
"DateObject[{2019, 8, 12, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.611
"DateObject[{2019, 8, 14, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.707
"DateObject[{2019, 8, 15, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.735
"DateObject[{2019, 8, 16, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.708
"DateObject[{2019, 8, 17, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6990000000000001
"DateObject[{2019, 8, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.64
"DateObject[{2019, 8, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6970000000000001
"DateObject[{2019, 8, 20, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.65
"DateObject[{2019, 8, 21, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.65
"DateObject[{2019, 8, 22, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.718
"DateObject[{2019, 8, 23, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.717
"DateObject[{2019, 8, 24, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.673
"DateObject[{2019, 8, 25, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6940000000000001
"DateObject[{2019, 8, 26, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6970000000000001
"DateObject[{2019, 8, 27, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.758
"DateObject[{2019, 8, 28, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.754
"DateObject[{2019, 8, 29, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.685
"DateObject[{2019, 8, 30, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.544
"DateObject[{2019, 8, 31, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.644
"DateObject[{2019, 9, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6890000000000001
"DateObject[{2019, 9, 2, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.73
"DateObject[{2019, 9, 4, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.72
"DateObject[{2019, 9, 5, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.717
"DateObject[{2019, 9, 6, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.7010000000000001
"DateObject[{2019, 9, 7, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.678
"DateObject[{2019, 9, 8, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.634
"DateObject[{2019, 9, 9, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6990000000000001
"DateObject[{2019, 9, 10, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.556
"DateObject[{2019, 9, 11, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.601
"DateObject[{2019, 9, 12, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.539
"DateObject[{2019, 9, 13, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.631
"DateObject[{2019, 9, 14, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.656
"DateObject[{2019, 9, 15, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6940000000000001
"DateObject[{2019, 9, 16, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.623
"DateObject[{2019, 9, 17, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.711
"DateObject[{2019, 9, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.76
"DateObject[{2019, 9, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.7030000000000001
"DateObject[{2019, 9, 20, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.641
"DateObject[{2019, 9, 21, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.674
"DateObject[{2019, 9, 22, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.685
"DateObject[{2019, 9, 23, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.7020000000000001
"DateObject[{2019, 9, 24, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.652
"DateObject[{2019, 9, 25, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.712
"DateObject[{2019, 9, 26, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.659
"DateObject[{2019, 9, 27, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.663
"DateObject[{2019, 9, 28, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.6930000000000001
"DateObject[{2019, 9, 29, 0, 0, 0.}, ""Instant"", ""Gregorian"", 8.]",0.712
